Verse Key,Book ID,Chapter,Verse,Translation 1,Translation 2,Similarity,Text 1,Text 2
JOB_016_006,JOB,016,006,American Standard Version (1901),Darby Bible,0.85,"Though I speak, my grief is not assuaged; And though I forbear, what am I eased?","If I speak, my pain is not assuaged; and if I forbear, what am I eased?"
JOB_016_006,JOB,016,006,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.45,"Though I speak, my grief is not assuaged; And though I forbear, what am I eased?","I would strengthen you with my mouth, and would move my lips, as sparing you."
JOB_016_006,JOB,016,006,American Standard Version (1901),King James Version,0.97,"Though I speak, my grief is not assuaged; And though I forbear, what am I eased?","Though I speak, my grief is not asswaged: and
though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,American Standard Version (1901),World English Bible,0.92,"Though I speak, my grief is not assuaged; And though I forbear, what am I eased?","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,American Standard Version (1901),"World English Bible, British Edition",0.92,"Though I speak, my grief is not assuaged; And though I forbear, what am I eased?","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Bible in Basic English,Darby Bible,0.62,"If I say what is in my mind, my pain becomes no less: and if I keep quiet, how much of it goes from me?","If I speak, my pain is not assuaged; and if I forbear, what am I eased?"
JOB_016_006,JOB,016,006,Bible in Basic English,Douay-Rheims 1899 American Edition,0.45,"If I say what is in my mind, my pain becomes no less: and if I keep quiet, how much of it goes from me?","I would strengthen you with my mouth, and would move my lips, as sparing you."
JOB_016_006,JOB,016,006,Bible in Basic English,King James Version,0.50,"If I say what is in my mind, my pain becomes no less: and if I keep quiet, how much of it goes from me?","Though I speak, my grief is not asswaged: and
though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Bible in Basic English,World English Bible,0.55,"If I say what is in my mind, my pain becomes no less: and if I keep quiet, how much of it goes from me?","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Bible in Basic English,"World English Bible, British Edition",0.55,"If I say what is in my mind, my pain becomes no less: and if I keep quiet, how much of it goes from me?","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Darby Bible,Douay-Rheims 1899 American Edition,0.48,"If I speak, my pain is not assuaged; and if I forbear, what am I eased?","I would strengthen you with my mouth, and would move my lips, as sparing you."
JOB_016_006,JOB,016,006,Darby Bible,King James Version,0.85,"If I speak, my pain is not assuaged; and if I forbear, what am I eased?","Though I speak, my grief is not asswaged: and
though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Darby Bible,World English Bible,0.81,"If I speak, my pain is not assuaged; and if I forbear, what am I eased?","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Darby Bible,"World English Bible, British Edition",0.81,"If I speak, my pain is not assuaged; and if I forbear, what am I eased?","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Douay-Rheims 1899 American Edition,King James Version,0.43,"I would strengthen you with my mouth, and would move my lips, as sparing you.","Though I speak, my grief is not asswaged: and
though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Douay-Rheims 1899 American Edition,World English Bible,0.41,"I would strengthen you with my mouth, and would move my lips, as sparing you.","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.41,"I would strengthen you with my mouth, and would move my lips, as sparing you.","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,King James Version,World English Bible,0.91,"Though I speak, my grief is not asswaged: and
though I forbear, what am I eased?
","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,King James Version,"World English Bible, British Edition",0.91,"Though I speak, my grief is not asswaged: and
though I forbear, what am I eased?
","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_006,JOB,016,006,World English Bible,"World English Bible, British Edition",1.00,"“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
","“Though I speak, my grief is not subsided.
Though I forbear, what am I eased?
"
JOB_016_018,JOB,016,018,American Standard Version (1901),Bible in Basic English,0.88,"O earth, cover not thou my blood, And let my cry have no [resting] -place.","O earth, let not my blood be covered, and let my cry have no resting-place!"
JOB_016_018,JOB,016,018,American Standard Version (1901),Darby Bible,0.82,"O earth, cover not thou my blood, And let my cry have no [resting] -place.","O earth, cover not my blood, and let there be no place for my cry!"
JOB_016_018,JOB,016,018,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.34,"O earth, cover not thou my blood, And let my cry have no [resting] -place.","These things have I suffered without the iniquity of my hand, when I offered pure prayers to God."
JOB_016_018,JOB,016,018,American Standard Version (1901),King James Version,0.89,"O earth, cover not thou my blood, And let my cry have no [resting] -place.","O earth, cover not thou my blood, and let my cry have no place.
"
JOB_016_018,JOB,016,018,American Standard Version (1901),World English Bible,0.76,"O earth, cover not thou my blood, And let my cry have no [resting] -place.","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,American Standard Version (1901),"World English Bible, British Edition",0.76,"O earth, cover not thou my blood, And let my cry have no [resting] -place.","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,Bible in Basic English,Darby Bible,0.95,"O earth, let not my blood be covered, and let my cry have no resting-place!","O earth, cover not my blood, and let there be no place for my cry!"
JOB_016_018,JOB,016,018,Bible in Basic English,Douay-Rheims 1899 American Edition,0.37,"O earth, let not my blood be covered, and let my cry have no resting-place!","These things have I suffered without the iniquity of my hand, when I offered pure prayers to God."
JOB_016_018,JOB,016,018,Bible in Basic English,King James Version,0.92,"O earth, let not my blood be covered, and let my cry have no resting-place!","O earth, cover not thou my blood, and let my cry have no place.
"
JOB_016_018,JOB,016,018,Bible in Basic English,World English Bible,0.77,"O earth, let not my blood be covered, and let my cry have no resting-place!","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,Bible in Basic English,"World English Bible, British Edition",0.77,"O earth, let not my blood be covered, and let my cry have no resting-place!","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,Darby Bible,Douay-Rheims 1899 American Edition,0.34,"O earth, cover not my blood, and let there be no place for my cry!","These things have I suffered without the iniquity of my hand, when I offered pure prayers to God."
JOB_016_018,JOB,016,018,Darby Bible,King James Version,0.94,"O earth, cover not my blood, and let there be no place for my cry!","O earth, cover not thou my blood, and let my cry have no place.
"
JOB_016_018,JOB,016,018,Darby Bible,World English Bible,0.73,"O earth, cover not my blood, and let there be no place for my cry!","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,Darby Bible,"World English Bible, British Edition",0.73,"O earth, cover not my blood, and let there be no place for my cry!","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,Douay-Rheims 1899 American Edition,King James Version,0.40,"These things have I suffered without the iniquity of my hand, when I offered pure prayers to God.","O earth, cover not thou my blood, and let my cry have no place.
"
JOB_016_018,JOB,016,018,Douay-Rheims 1899 American Edition,World English Bible,0.41,"These things have I suffered without the iniquity of my hand, when I offered pure prayers to God.","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.41,"These things have I suffered without the iniquity of my hand, when I offered pure prayers to God.","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,King James Version,World English Bible,0.77,"O earth, cover not thou my blood, and let my cry have no place.
","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,King James Version,"World English Bible, British Edition",0.77,"O earth, cover not thou my blood, and let my cry have no place.
","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_018,JOB,016,018,World English Bible,"World English Bible, British Edition",1.00,"“Earth, don’t cover my blood.
Let my cry have no place to rest.
","“Earth, don’t cover my blood.
Let my cry have no place to rest.
"
JOB_016_012,JOB,016,012,American Standard Version (1901),Bible in Basic English,0.68,"I was at ease, and he brake me asunder; Yea, he hath taken me by the neck, and dashed me to pieces: He hath also set me up for his mark.","I was in comfort, but I have been broken up by his hands; he has taken me by the neck, shaking me to bits; he has put me up as a mark for his arrows."
JOB_016_012,JOB,016,012,American Standard Version (1901),Darby Bible,0.78,"I was at ease, and he brake me asunder; Yea, he hath taken me by the neck, and dashed me to pieces: He hath also set me up for his mark.","I was at rest, but he hath shattered me; he hath taken me by the neck and shaken me to pieces, and set me up for his mark."
